Longitude,Latitude,gm2,Year
-56.47362094,-61.35313268,184.6947576,2009
-56.4770574,-61.3705081,413.2228931,2009
-56.47942247,-61.383642,186.470219,2009
-56.48237855,-61.40130825,157.430061,2009
-56.48736367,-61.41886939,40.23384136,2009
-56.49583864,-61.43596882,31.00491933,2009
-56.50541123,-61.45271966,23.78460957,2009
-56.51256458,-61.46543808,60.64180586,2009
-56.51938247,-61.48254591,159.8986941,2009
-56.52267393,-61.50113362,27.27505254,2009
-56.44696308,-61.4778744,189.8244931,2009
-56.4358621,-61.48221218,146.9870089,2009
-56.44064168,-61.5012883,39.86850739,2009
-56.4438408,-61.51739503,15.49082815,2009
-56.44736894,-61.53068969,17.62799169,2009
-56.45154431,-61.54838251,45.33386918,2009
-56.45558635,-61.56599635,94.0598864,2009
-56.45952286,-61.58359564,6.867747033,2009
-56.46302495,-61.59661987,34.29806558,2009
-56.46744237,-61.61392653,45.3936571,2009
-56.47147387,-61.63131193,33.615805,2009
-56.47572414,-61.6486025,81.77035895,2009
-56.47974722,-61.66565846,25.45733727,2009
-56.49013357,-61.68122757,79.57839092,2009
-56.50055285,-61.69713938,26.51435912,2009
-56.50656914,-61.71337864,75.25212402,2009
-56.51237955,-61.7299467,30.94048917,2009
-56.51792737,-61.74573922,17.27685656,2009
-56.50348217,-61.75155972,7.317271697,2009
-55.69107387,-61.75495912,19.96615826,2009
-55.67158326,-61.75170226,38.56147787,2009
-55.67684962,-61.7350324,131.341749,2009
-55.68376508,-61.71658873,81.85543915,2009
-55.68884673,-61.70259242,326.701103,2009
-55.69568075,-61.68399754,113.1218917,2009
-55.70257702,-61.66569102,127.3005707,2009
-55.70726885,-61.65205954,81.78271669,2009
-55.71162361,-61.63406886,40.39733174,2009
-55.71549727,-61.62061782,76.75675965,2009
-55.72127473,-61.6025913,22.40017481,2009
-55.7240581,-61.58445118,13.30845143,2009
-55.72235014,-61.57056815,3.710041595,2009
-55.72092361,-61.55192307,28.77440264,2009
-55.72559562,-61.53323325,11.141311,2009
-55.72857113,-61.52010625,3.392538178,2009
-55.74532483,-61.5011115,13.53642347,2009
-55.79516875,-61.4881561,2.701862545,2009
-55.80029892,-61.47505508,38.48006017,2009
-55.79760374,-61.45762963,84.09248813,2009
-55.79703687,-61.44043782,33.63082249,2009
-55.79244996,-61.4237288,1.810659131,2009
-55.78763402,-61.40726138,6.652842869,2009
-55.7841476,-61.39042395,103.0917799,2009
-55.81315151,-60.77666439,85.77515272,2009
-55.79250529,-60.76241212,89.86310447,2009
-55.77276159,-60.74507855,18.36793533,2009
-55.75177596,-60.7488052,0.791492588,2009
-55.71912864,-60.76796776,11.60152471,2009
-55.71619483,-60.7529078,44.53432319,2009
-55.71820541,-60.73469084,46.47694548,2009
-55.72060114,-60.71745875,29.6812219,2009
-55.72270205,-60.6997986,99.79023462,2009
-55.72319623,-60.68652745,30.87455399,2009
-55.72379089,-60.66857428,77.77691579,2009
-55.72441935,-60.65090078,50.41963934,2009
-55.72509796,-60.63376177,96.41411266,2009
-55.72860797,-60.62088051,107.493487,2009
-55.73314606,-60.60378263,88.93526694,2009
-55.73703644,-60.58647359,74.29898107,2009
-55.73524228,-60.56919132,46.55590398,2009
-55.73233964,-60.55147485,21.84849948,2009
-55.73311371,-60.53827405,15.54286148,2009
-55.73565712,-60.520499,28.96271844,2009
-55.7375096,-60.5030027,28.26314337,2009
-55.74802746,-60.49269704,127.1904521,2009
-55.7468289,-60.52771152,70.16822164,2009
-55.74695841,-60.51587997,77.2993328,2009
-55.74704794,-60.50226431,299.7245122,2009
-55.74682877,-60.48375297,559.8437786,2009
-55.74726456,-60.46517818,108.7664125,2009
-55.74783226,-60.45170911,110.2784206,2009
-55.74821378,-60.43374091,174.3201803,2009
-55.74790895,-60.41994375,308.6797102,2009
-55.74935664,-60.40181315,222.8300718,2009
-55.74987046,-60.38392527,166.1887232,2009
-55.75031006,-60.36999138,179.1053326,2009
-55.75024559,-60.35193591,227.6748528,2009
-55.74835286,-60.33373323,66.59706455,2009
-55.74571254,-60.32003782,86.40317209,2009
-55.73862924,-60.30159365,102.3074855,2009
-55.73486842,-60.28751642,28.16302195,2009
-55.73448695,-60.26941377,78.50108578,2009
-55.73482284,-60.25301381,32.76530514,2009
-55.7455034,-60.24297447,7.299639396,2009
-55.76238977,-60.26192325,5.737359791,2009
-55.77939477,-60.26849663,181.9742768,2009
-55.78885936,-60.25904547,85.90037792,2009
-55.78761242,-60.24167082,318.620454,2009
-55.78483771,-60.22432585,123.5619385,2009
-55.78258628,-60.20691802,48.35113467,2009
-55.78077304,-60.19373675,153.2975572,2009
-55.77766332,-60.1759452,61.00686148,2009
-55.77484745,-60.15812233,66.35819268,2009
-55.77229897,-60.1403697,54.35110169,2009
-55.77008271,-60.12706375,93.2949281,2009
-55.7669929,-60.10934153,459.1694098,2009
-55.76358676,-60.09134214,354.9064614,2009
-55.75953925,-60.07777415,332.9529298,2009
-55.75086478,-60.06029297,278.8020968,2009
-55.74257443,-60.04293443,309.8652731,2009
-55.73818111,-60.02953186,244.9843829,2009
-55.73618114,-60.01114944,246.2588547,2009
-55.73600866,-59.9899384,129.8589277,2009
-55.75125922,-59.99670578,24.1579301,2009
-55.06701483,-59.99999599,26.18417432,2009
-55.07213496,-60.01377627,9.855199657,2009
-55.0651964,-60.03024111,24.12968949,2009
-55.05787015,-60.04779265,14.68419899,2009
-55.05296525,-60.06009402,18.37482416,2009
-55.0483753,-60.07679179,43.33318062,2009
-55.04322284,-60.09367213,16.7707988,2009
-55.03722043,-60.1108984,10.76544214,2009
-55.03206638,-60.12828489,30.56345245,2009
-55.02831275,-60.14602395,31.25371639,2009
-55.02538094,-60.15921721,53.73414725,2009
-55.01743742,-60.17641149,40.91130482,2009
-55.00329204,-60.19295043,53.92994366,2009
-54.99181901,-60.20949445,22.18719651,2009
-54.98400627,-60.22197851,32.14512912,2009
-54.97647434,-60.24246042,44.60385366,2009
-54.9932293,-60.2516181,20.1142191,2009
-55.01850182,-60.65165702,105.4711135,2009
-55.01366901,-60.67021235,77.65204749,2009
-55.00907521,-60.68382808,210.3995791,2009
-55.00076903,-60.70175712,151.9300541,2009
-54.99443537,-60.71509008,407.5373694,2009
-54.9866479,-60.73277495,814.0933172,2009
-54.97966162,-60.74944383,240.890743,2009
-54.99622578,-60.75197903,5.192992653,2009
-55.03262785,-60.73300718,91.94796436,2009
-55.05218944,-60.72948162,112.0756108,2009
-55.04896331,-60.74537285,33.64225565,2009
-55.0456951,-60.76333979,22.77192966,2009
-55.04264527,-60.78082603,561.1552056,2009
-55.03904883,-60.79827555,865.1942886,2009
-55.03565139,-60.81144077,28.62793232,2009
-55.03063193,-60.82927026,14.89863995,2009
-55.02694136,-60.84776425,92.67990793,2009
-55.02366042,-60.86157257,141.1922805,2009
-55.01938176,-60.88010107,825.5814061,2009
-55.01751603,-60.89407714,1290.683685,2009
-55.01576362,-60.91280617,352.1015203,2009
-55.01071923,-60.93072032,410.0836222,2009
-55.00524548,-60.9439526,482.7039003,2009
-54.99606693,-60.96139217,75.95574041,2009
-54.98772059,-60.97880723,146.4627142,2009
-54.98113814,-60.9953046,118.2017356,2009
-54.99368708,-61.00379132,2.474234983,2009
-55.02924273,-60.98320817,260.9514435,2009
-55.0278825,-60.97723358,370.2158187,2009
-54.99959416,-60.98602082,166.5656003,2009
-54.96578363,-60.99324525,75.90480699,2009
-54.94067665,-60.9986168,49.61620473,2009
-54.90758087,-61.0050566,230.3938161,2009
-54.87371814,-61.01103476,764.6606871,2009
-54.84013862,-61.0189157,177.1557653,2009
-54.81448117,-61.02521781,98.61107325,2009
-54.77877008,-61.0328368,39.99565736,2009
-54.74470934,-61.04130468,200.2263755,2009
-54.71933635,-61.0482761,443.8739102,2009
-54.68565501,-61.05760696,495.2684121,2009
-54.66041997,-61.06458923,1029.573518,2009
-54.62718129,-61.0753929,669.3845668,2009
-54.60071688,-61.08356629,485.3558045,2009
-54.5837708,-61.09519502,111.1992272,2009
-54.58422055,-61.11264925,15.27583923,2009
-54.58400289,-61.13037679,70.64108313,2009
-54.59384077,-61.14788534,466.5726118,2009
-54.60230098,-61.16110942,45.88241279,2009
-54.61527566,-61.17849595,679.3075896,2009
-54.6400213,-61.18561724,113.6054112,2009
-54.67721644,-61.19226863,26.5476964,2009
-54.70503257,-61.1972787,116.7725724,2009
-54.74236931,-61.20420818,1277.735569,2009
-54.77081383,-61.20919721,3.606909003,2009
-54.80785065,-61.21563072,1.301264719,2009
-54.83462402,-61.22049036,1.003988694,2009
-54.86766781,-61.22913314,0.022974082,2009
-54.901054,-61.23678036,0.378267054,2009
-54.92705902,-61.24178843,11.54758305,2009
-54.96175566,-61.24760874,1.566448044,2009
-55.00159637,-61.2553511,0.21164313,2009
-55.00520047,-61.25136582,0.028327554,2009
-54.95649118,-61.24090213,19.5449586,2009
-54.9528837,-61.25468787,0.984694643,2009
-54.95736256,-61.27275823,50.56535861,2009
-54.9606478,-61.29120855,19.19227277,2009
-54.96359112,-61.30494354,33.47483281,2009
-54.96689613,-61.32368898,318.769633,2009
-54.96927656,-61.33783076,101.5338835,2009
-54.97256688,-61.35636386,308.8345331,2009
-54.97604348,-61.37463682,116.7066438,2009
-54.97853964,-61.3882137,25.64597198,2009
-54.9816062,-61.40611093,15.96759214,2009
-54.98672756,-61.42375809,7.9344497,2009
-54.99492357,-61.43654569,18.10776611,2009
-55.00437726,-61.45384403,8.413168044,2009
-55.0118583,-61.47175202,4.417881213,2009
-55.01777096,-61.48517993,17.44581913,2009
-55.0083287,-61.50129757,1.066247138,2009
-54.96937893,-61.48560872,0.102669392,2009
-54.95190828,-61.48407152,7.653337834,2009
-54.95663113,-61.5005788,8.307128395,2009
-54.96095242,-61.51837318,94.93977391,2009
-54.9643399,-61.536371,47.65276289,2009
-54.96698537,-61.55010138,223.917141,2009
-54.97047672,-61.56850657,400.0383328,2009
-54.97222862,-61.58249795,43.24879486,2009
-54.97440923,-61.60134632,9.860823085,2009
-54.97593423,-61.61558533,29.53667159,2009
-54.9785111,-61.63432709,30.91851748,2009
-54.98222159,-61.65312504,28.35111967,2009
-54.98635331,-61.66711743,57.92631288,2009
-54.99642939,-61.6855149,47.44783653,2009
-55.0046742,-61.69928912,62.32319373,2009
-55.01248678,-61.71323178,35.93970771,2009
-55.01626346,-61.73210686,63.52236294,2009
-55.01992903,-61.74972548,67.70339167,2009
-55.00323148,-61.75185362,4.793251438,2009
-54.37510686,-61.11570057,37.32749008,2009
-54.36003007,-61.10321765,155.2206214,2009
-54.3400725,-61.0877914,173.9819877,2009
-54.34043966,-61.073252,12.5424692,2009
-54.34486782,-61.0574828,16.71258532,2009
-54.35301115,-61.03849143,8.375206798,2009
-54.359706,-61.02398925,10.30218731,2009
-54.36863913,-61.00670618,8.512163613,2009
-54.3775822,-60.99241662,15.49233866,2009
-54.38835467,-60.97506147,2.75193312,2009
-54.39627898,-60.96141972,34.69544696,2009
-54.40505887,-60.9431974,168.8306773,2009
-54.41273675,-60.92600313,52.40551827,2009
-54.4178086,-60.91204103,23.70649236,2009
-54.42508165,-60.89456526,40.15669803,2009
-54.43212473,-60.87833632,30.00687297,2009
-54.44010018,-60.86090747,28.95917284,2009
-54.44862542,-60.8481745,25.91492118,2009
-54.4588585,-60.83244357,10.00859461,2009
-54.46898452,-60.81639728,4.615062117,2009
-54.47500304,-60.79850652,38.94642187,2009
-54.4791093,-60.78468247,9.721595566,2009
-54.48318966,-60.76731396,9.518964751,2009
-54.49331453,-60.756787,1.396991219,2009
-54.54767055,-60.75418182,15.70623642,2009
-54.5601453,-60.74198862,62.68752641,2009
-54.55826083,-60.72645692,129.8567541,2009
-54.55666653,-60.7105207,20.3256657,2009
-54.55398047,-60.69517872,66.51983099,2009
-54.55239536,-60.67976339,17.13466792,2009
-54.54944552,-60.66031578,32.14430026,2009
-54.54874543,-60.64524654,19.98558711,2009
-54.54683167,-60.62983449,31.12666834,2009
-54.54386138,-60.61090151,132.2469303,2009
-54.54263294,-60.59569367,41.66145641,2009
-54.03123247,-59.99361633,19.56364917,2009
-54.04802092,-59.99834012,10.72348123,2009
-54.05121014,-60.01629001,11.59889491,2009
-54.04875462,-60.03084857,5.155451137,2009
-54.03977727,-60.04536122,9.690604975,2009
-54.03553492,-60.06389337,21.09528887,2009
-54.03265585,-60.07927383,32.33061604,2009
-54.02994064,-60.09424397,15.18470675,2009
-54.0262933,-60.11335843,4.819367101,2009
-54.02385217,-60.12875782,17.10725727,2009
-54.02186785,-60.14425595,7.626995685,2009
-54.01778682,-60.16339208,23.46115396,2009
-54.01008924,-60.17747472,20.23711479,2009
-53.99833022,-60.1951728,13.33658683,2009
-53.98879286,-60.2092033,34.71501206,2009
-53.97919349,-60.22687076,19.83937067,2009
-53.97553806,-60.24114037,21.1637892,2009
-53.9966669,-60.24963455,20.25311895,2009
-54.01026892,-60.52701524,34.69855274,2009
-54.00950217,-60.54386877,26.37240683,2009
-54.00848553,-60.56028922,15.87516612,2009
-54.00828118,-60.57720919,124.2293412,2009
-54.00807282,-60.59382823,150.4464218,2009
-54.00645023,-60.61039721,92.46663885,2009
-54.00488798,-60.62744021,125.5574215,2009
-54.00460818,-60.64470297,37.52173032,2009
-54.00388879,-60.66191416,8.666135006,2009
-54.00205577,-60.67902246,19.70542941,2009
-53.99834166,-60.69580314,45.8863942,2009
-53.99341742,-60.7081552,214.9531331,2009
-53.9851431,-60.72506751,266.6422951,2009
-53.97441548,-60.7463721,605.1675169,2009
-53.99819301,-60.75007212,25.93681288,2009
-54.0239982,-60.74544686,108.9135806,2009
-54.03416989,-60.75361782,318.9629929,2009
-54.0309258,-60.76971079,375.6364148,2009
-54.02907179,-60.78673976,489.6736201,2009
-54.02691439,-60.80418397,107.9823618,2009
-54.02553443,-60.81698945,90.07088601,2009
-54.02274815,-60.83403683,133.6507592,2009
-54.02043585,-60.85132769,218.5403308,2009
-54.01840607,-60.86842143,98.33972658,2009
-54.01638658,-60.88576173,206.8447567,2009
-54.01406874,-60.90288151,208.7764631,2009
-54.01072815,-60.91976668,95.40570347,2009
-54.00262423,-60.93565343,150.1573603,2009
-53.99320931,-60.95166444,216.4342207,2009
-53.98287781,-60.96736516,32.9642899,2009
-53.97934258,-60.9835821,145.3658177,2009
-53.9889915,-61.00020061,92.51781555,2009
-54.06586692,-60.98856849,76.92390924,2009
-54.05052316,-61.00206653,110.2783194,2009
-54.03079175,-61.01669324,59.36310719,2009
-54.00978373,-61.0319738,169.5181203,2009
-53.99433693,-61.04274502,50.85377209,2009
-53.97429738,-61.0572768,26.86867455,2009
-53.95380015,-61.071856,26.78403673,2009
-53.93369047,-61.08665717,32.18116304,2009
-53.91802507,-61.10227075,14.38077898,2009
-53.91407647,-61.11563439,199.5880079,2009
-53.91143761,-61.1337165,769.6489349,2009
-53.9102122,-61.15142193,648.5050545,2009
-53.90878256,-61.16478287,412.7458519,2009
-53.90628382,-61.18263635,1201.392253,2009
-53.90304109,-61.20031333,475.9720902,2009
-53.89305305,-61.21733523,247.4994927,2009
-53.88320185,-61.2296669,129.8545554,2009
-53.87745028,-61.2496425,411.7497102,2009
-53.89898403,-61.25064685,97.69829595,2009
-53.93569532,-61.22563493,330.0119824,2009
-53.93348334,-61.21953111,803.9117867,2009
-53.93815623,-61.23615715,383.816482,2009
-53.94151837,-61.25362634,290.6046933,2009
-53.94659057,-61.27115863,204.4972509,2009
-53.94977124,-61.28494877,71.15443082,2009
-53.95322411,-61.30293176,119.9308087,2009
-53.95771942,-61.32017641,58.88549753,2009
-53.96172335,-61.33761429,136.4689625,2009
-53.96488173,-61.35075998,131.3893739,2009
-53.96836627,-61.36786019,183.8570977,2009
-53.97220775,-61.38501307,192.041273,2009
-53.97675458,-61.40214445,350.3221564,2009
-53.98107854,-61.4192914,240.9653377,2009
-53.98066844,-61.43666273,45.71269185,2009
-53.97548453,-61.44997535,73.25847735,2009
-53.97625187,-61.4680297,109.7003104,2009
-53.97752859,-61.48613146,57.0208982,2009
-53.97939699,-61.50260775,35.21052398,2009
-53.99915282,-61.50043016,3.355281231,2009
-54.03645242,-61.47872048,597.8195618,2009
-54.04622057,-61.48412574,137.1846027,2009
-54.04290479,-61.50181889,508.1855476,2009
-54.04056105,-61.51549432,677.8326334,2009
-54.03750597,-61.53301813,699.4958031,2009
-54.03536373,-61.55068476,247.5256588,2009
-54.03160747,-61.5681468,38.47516405,2009
-54.02939871,-61.58129476,43.32230309,2009
-54.02656914,-61.59863168,162.0149139,2009
-54.02367575,-61.61573081,56.28361065,2009
-54.02069506,-61.63289186,20.69160607,2009
-54.01780879,-61.64923003,223.4525893,2009
-54.01512103,-61.66551915,208.1727066,2009
-54.00979913,-61.68120287,72.45805501,2009
-54.0020099,-61.6969354,45.87926464,2009
-53.99297309,-61.71632663,21.69930658,2009
-53.98630525,-61.7313039,19.13386897,2009
-53.98151448,-61.74917395,13.56779616,2009
-53.99823472,-61.75149428,83.19664322,2009
-54.08979017,-61.69740295,0.083290354,2009
-54.11380449,-61.69133737,6.858507822,2009
-54.10972969,-61.70652703,4.586481897,2009
-54.10276929,-61.72366252,24.59813224,2009
-54.09693542,-61.7408138,5.963555991,2009
-54.090086,-61.75749943,0.574847333,2009
-54.08416491,-61.77403453,3.777507412,2009
-54.07815698,-61.79041493,0.327949991,2009
-54.07207138,-61.80686353,0.319045986,2009
-54.06509777,-61.82343842,2.099055177,2009
-54.05781413,-61.83979867,2.50127636,2009
-54.05259508,-61.85673917,13.34652423,2009
-54.01723283,-62.49031267,0,2009
-54.0291528,-62.47861135,6.14649769,2009
-54.0175518,-62.49173323,50.67586768,2009
-54.00152617,-62.50789318,196.0778492,2009
-53.99525658,-62.52053232,77.24559484,2009
-53.98728878,-62.53712506,55.97907008,2009
-53.98352447,-62.55361363,64.84889581,2009
-53.97984985,-62.57036388,40.78522082,2009
-53.97774362,-62.58723003,19.27858164,2009
-53.99296823,-62.60246147,0.422376822,2009
-54.00881465,-62.61765093,109.4472398,2009
-54.02634206,-62.63243761,150.6821148,2009
-54.04486296,-62.64742805,4.132326451,2009
-54.0634942,-62.66236462,0.671529609,2009
-54.08180191,-62.6775492,4.942013395,2009
-54.09934951,-62.69312623,4.851429486,2009
-54.11155341,-62.70478206,1.267707704,2009
-54.1122915,-62.72159032,2.194518129,2009
-54.1115397,-62.73936717,11.57452338,2009
-54.11047509,-62.75743163,1.789350269,2009
-54.10957403,-62.77127555,0.741799975,2009
-54.10710976,-62.78942252,2.096210572,2009
-54.09758961,-62.80699627,149.4534798,2009
-54.08777256,-62.81979499,14.44188524,2009
-54.0747763,-62.8372731,19.04920383,2009
-54.06263315,-62.85478955,6.437220046,2009
-54.05561277,-62.8681599,10.9891075,2009
-54.04196283,-62.88578184,13.8121023,2009
-54.03165357,-62.89900755,15.46353573,2009
-54.0171767,-62.91663906,8.774382554,2009
-54.00165812,-62.93413161,9.619282761,2009
-53.99034256,-62.94723442,4.473130674,2009
-53.97693347,-62.96484691,5.985530875,2009
-53.96939315,-62.97849607,3.817699462,2009
-53.96878482,-62.99713116,5.512240207,2009
-54.00587837,-63.00528992,0.578820534,2009
-54.05787618,-62.99147788,1.162605605,2009
-54.08670499,-62.99839611,2.004145327,2009
-54.11524244,-63.01099928,4.706084738,2009
-54.1369461,-63.02067953,0.573078688,2009
-54.1639216,-63.0337531,6.763358062,2009
-54.18952628,-63.04731305,1.376578862,2009
-54.20482914,-63.05921788,13.36898301,2009
-54.22518662,-63.07513664,2.626249405,2009
-54.24110979,-63.08716644,5.453871994,2009
-54.26665934,-63.10136183,3.259412026,2009
-54.29683751,-63.11355972,0.367812273,2009
-54.31867753,-63.12321147,3.300630599,2009
-54.34775371,-63.13597355,6.139684246,2009
-54.3774624,-63.14875235,14.11228671,2009
-54.39893822,-63.15879216,6.424409724,2009
-54.42813126,-63.17246843,6.395824375,2009
-54.45280825,-63.1839921,0.778835391,2009
-54.48048853,-63.18742392,0.42458981,2009
-55.04206161,-62.98122297,3.352030081,2009
-55.05026831,-62.96542245,54.04303593,2009
-55.05445313,-62.94815299,7.669629864,2009
-55.0583994,-62.93076945,3.81611373,2009
-55.06253462,-62.91787051,1.745971633,2009
-55.0685677,-62.90050911,0.062718872,2009
-55.07417868,-62.88324988,0.144633451,2009
-55.07962322,-62.86601853,0,2009
-55.08423914,-62.84852813,0,2009
-55.08771034,-62.835156,0,2009
-55.09246781,-62.81748213,1.807679975,2009
-55.09794006,-62.79968425,4.425082953,2009
-55.1081956,-62.78248022,1.912366812,2009
-55.11699694,-62.77006601,4.399371871,2009
-55.12864626,-62.75366144,6.0613151,2009
-55.13079886,-62.73666457,1.412611018,2009
-55.12133886,-62.71979573,14.81439714,2009
-55.11255322,-62.70289494,0.12016583,2009
-55.10602669,-62.69008933,1.235002591,2009
-55.09712939,-62.67273443,16.51912373,2009
-55.08819646,-62.6555636,4.144089311,2009
-55.07853159,-62.6380471,0,2009
-55.0714494,-62.62527063,3.866086546,2009
-55.0625331,-62.60840095,25.6295536,2009
-55.05215082,-62.59176083,5.524634976,2009
-55.04114244,-62.57546153,5.465301888,2009
-55.02608876,-62.55944718,91.80245251,2009
-55.010729,-62.54357372,3.29366623,2009
-54.999998,-62.53151439,31.02517836,2009
-54.98600279,-62.5121422,1.59315507,2009
-54.99807271,-62.50113949,0.045301987,2009
-55.02960392,-62.49027443,0,2009
-55.04977062,-62.4807491,1.772710402,2009
-55.04318861,-62.46214973,11.74446225,2009
-55.0369752,-62.44576855,7.839738268,2009
-55.02963325,-62.42899817,29.01459355,2009
-55.02897149,-62.41596013,9.902681901,2009
-55.02595811,-62.39687902,2.372776202,2009
-55.02314381,-62.37893322,177.3454054,2009
-55.02014738,-62.36431467,2.070235734,2009
-55.01687103,-62.34915114,5.590694558,2009
-55.01368499,-62.32942987,44.60627263,2009
-55.0098197,-62.31418752,229.8692724,2009
-55.00146728,-62.29621052,12.60237634,2009
-54.99359869,-62.28188068,7.333736962,2009
-54.98706299,-62.2644842,5.70566321,2009
-55.00061065,-62.24985477,0.174405264,2009
-56.03334418,-61.99121038,1.610103185,2009
-56.03922902,-62.00703028,46.89065115,2009
-56.0386689,-62.02044157,1.863697651,2009
-56.03816887,-62.03885283,114.1371531,2009
-56.03607028,-62.05731562,607.3064699,2009
-56.03481842,-62.0713654,30.32521054,2009
-56.03335705,-62.08969477,268.6671739,2009
-56.03216601,-62.10347492,98.30642337,2009
-56.03084856,-62.12167989,10.37300379,2009
-56.02870161,-62.13933748,27.45206031,2009
-56.02808752,-62.1572979,28.02288529,2009
-56.02707265,-62.1711127,12.36901341,2009
-56.02500663,-62.18945792,5.178401516,2009
-56.02352658,-62.20310962,11.83501301,2009
-56.02186193,-62.2216269,18.57348411,2009
-56.02074812,-62.23998357,128.9710856,2009
-56.02017284,-62.25369395,45.05838782,2009
-56.01916039,-62.27192896,7.356687189,2009
-56.01834013,-62.29034957,61.56967129,2009
-56.01756759,-62.30384535,336.8091485,2009
-56.01621667,-62.3213981,14.86577103,2009
-56.01521103,-62.33933924,27.0215469,2009
-56.01383758,-62.35306825,7.665312357,2009
-56.01201202,-62.37145619,6.669763791,2009
-56.01007958,-62.3900056,161.4921363,2009
-56.00879778,-62.40427663,57.92947121,2009
-56.00738294,-62.42323863,5.631241092,2009
-56.00418396,-62.43725215,126.6956079,2009
-55.99903369,-62.45546265,114.826587,2009
-55.99292918,-62.46876251,5.537315019,2009
-55.9826624,-62.4862569,78.72904735,2009
-55.97880323,-62.50565598,0.030487472,2009
-56.00282209,-62.49896087,0.021698333,2009
-56.03246595,-62.4874103,17.89032832,2009
-56.05523431,-62.48030559,51.24547741,2009
-56.06245215,-62.49934782,143.4173451,2009
-56.06733525,-62.51588351,78.44307056,2009
-56.07116002,-62.52963348,10.95322162,2009
-56.07608965,-62.54785777,70.77363757,2009
-56.08091788,-62.56592127,16.86606442,2009
-56.08447725,-62.5797516,7.549500675,2009
-56.08961155,-62.59856135,67.78045905,2009
-56.09332854,-62.61275985,7.239449715,2009
-56.0983411,-62.63172678,2.81578005,2009
-56.09472583,-62.64572267,3.14021834,2009
-56.08334676,-62.66407849,1.82286526,2009
-56.07491979,-62.67793194,29.73517763,2009
-56.0636768,-62.69645541,3.409319716,2009
-56.05606844,-62.71054273,6.31255932,2009
-56.04695825,-62.72925824,5.765012291,2009
-56.03496913,-62.74491364,0.517545484,2009
-56.04335921,-62.75662282,0.021723632,2009
-56.11033722,-62.75225827,0.05080932,2009
-56.12348797,-62.73704986,0.659637726,2009
-56.13480426,-62.72147223,0.279431146,2009
-56.14662462,-62.70477149,2.93887462,2009
-56.15518424,-62.69203752,2.829625542,2009
-56.16632443,-62.67512293,2.912436914,2009
-56.17728981,-62.65795657,5.045462204,2009
-56.18813827,-62.64048702,17.44976691,2009
-56.19731959,-62.62742863,2.159231346,2009
-56.2114141,-62.61054034,31.6011619,2009
-56.22564418,-62.59373724,46.00814775,2009
-56.23629369,-62.58113493,3.078504426,2009
-56.25076888,-62.5644091,14.264628,2009
-56.2642912,-62.54789768,1.639953406,2009
-56.27446245,-62.53548515,2.660243062,2009
-56.28831669,-62.51877901,3.429911374,2009
-56.30536233,-62.50329977,29.59725877,2009
-56.34122548,-62.49809743,2.124311634,2009
-56.37981717,-62.49932373,145.9028543,2009
-56.4092487,-62.50014007,40.25443341,2009
-56.44648722,-62.50128383,31.42749898,2009
-56.49215667,-62.50083672,5.431598572,2009
-56.55247505,-62.49553472,9.21196905,2009
-56.57415907,-62.48650777,4.23247037,2009
-56.5973699,-62.4728325,12.88279303,2009
-56.62153332,-62.4593469,7.067106106,2009
-56.6465458,-62.44607207,17.64524832,2009
-56.67116,-62.43296503,19.01507636,2009
-56.69573475,-62.41980995,21.47952025,2009
-56.71342669,-62.40945035,16.24887771,2009
-56.73808025,-62.39573481,108.2366986,2009
-56.76244922,-62.38222712,46.45035201,2009
-56.78717148,-62.3690314,64.63481282,2009
-56.81133833,-62.3555675,0.994689958,2009
-56.82926382,-62.34549744,2.00777722,2009
-56.85371253,-62.33191999,1.00882219,2009
-56.87789426,-62.31827733,6.597545454,2009
-56.90190537,-62.3045522,10.94062203,2009
-56.92254095,-62.28958856,0.459109282,2009
-56.93727948,-62.27818395,10.90895943,2009
-56.95711174,-62.26329925,0.789368054,2009
-56.99105028,-62.25031852,0.176603406,2009
-57.05237665,-62.24814497,0.117458076,2009
-57.08021488,-62.24626015,1.070458718,2009
-57.91605836,-62.29954912,2.316951322,2009
-57.89415223,-62.31056495,4.014086118,2009
-57.86592559,-62.32504375,1.510454502,2009
-57.84404551,-62.33534478,9.007969246,2009
-57.81503884,-62.34862781,5.992732164,2009
-57.79402495,-62.35862141,2.012946744,2009
-57.76629984,-62.37205677,1.776636172,2009
-57.74563201,-62.38230205,7.466976946,2009
-57.7178288,-62.39590279,14.68323537,2009
-57.69681473,-62.40626782,4.98626512,2009
-57.66883697,-62.42039231,1.02726379,2009
-57.6466907,-62.43035952,11.46116919,2009
-57.61544795,-62.44279193,7.969380596,2009
-57.59201937,-62.45224642,11.07468614,2009
-57.56017667,-62.46444958,9.12184703,2009
-57.53605745,-62.4734394,9.735296232,2009
-57.5046999,-62.48562397,3.265781586,2009
-57.47644845,-62.4987579,7.578607612,2009
-57.56828387,-62.49828288,0.43758798,2009
-57.542574,-62.50849661,5.507169808,2009
-57.50796042,-62.51850486,3.65828686,2009
-57.47293085,-62.52849771,24.44561928,2009
-57.44691942,-62.5359051,26.80947984,2009
-57.41247675,-62.54559497,42.95074833,2009
-57.38687007,-62.55312615,49.75132586,2009
-57.35635363,-62.56504919,6.788984856,2009
-57.33674889,-62.57524304,27.3038571,2009
-57.31273332,-62.58935453,99.6223829,2009
-57.2879299,-62.60395663,64.48709425,2009
